2025-07-02 15:35:58,634 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-02 15:36:00,853 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-02 15:36:20,528 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-02 15:36:20,533 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
2025-07-02 15:36:21,429 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-02 15:36:23,193 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-02 23:01:57,491 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-02 23:01:57,568 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
2025-07-02 23:02:01,787 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-02 23:02:04,046 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-02 23:02:44,794 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-02 23:02:44,845 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
2025-07-02 23:02:50,249 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-02 23:02:52,636 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-02 23:11:42,379 INFO: eNivaran startup [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:230]
2025-07-02 23:11:42,385 INFO: Loading existing complaints into duplicate detector... [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:132]
2025-07-02 23:11:43,593 INFO: Loaded 5 complaints into the detector. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:154]
2025-07-02 23:11:45,425 INFO: Detector clusters have been built. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:158]
2025-07-02 23:18:57,632 INFO: Chat for complaint 9 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-02 23:19:02,352 INFO: Chat for complaint 7 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-02 23:19:07,734 INFO: Chat for complaint 5 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-02 23:19:18,866 INFO: Chat for complaint 2 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
2025-07-02 23:19:21,804 INFO: Chat for complaint 1 marked as read for user_2. [in C:\Users\Hello\OneDrive\Documents\eNivaran_hackathon_project-main\flask_app.py:887]
